transaction_id,store_id,department,brand,channel,upc,sku,product_name,quantity,units_sold,units_received,revenue,cost,margin,price,discount,return_flag,exchange_flag,transaction_date,sell_through_flag,premium_flag,transaction_flag
TXN-03-05634,STORE-003,Electronics,BrandG,In-Store,UPC-430844337,SKU-ELE-8116,Charger,4,4,3,482.44,297.6,184.84,121.5,0.89,0,0,2025-12-06 23:00:00,0,0,1
TXN-03-00926,STORE-017,Grocery,BrandF,Online,UPC-248771585,SKU-GRO-3364,Bread,9,9,1,4060.44,2170.99,1889.45,466.6,15.44,0,0,2025-12-20 16:00:00,1,0,1
TXN-03-04826,STORE-007,Apparel,BrandB,In-Store,UPC-719846115,SKU-APP-2235,Shoes,9,9,2,1910.88,1398.51,512.37,239.99,27.67,0,0,2025-12-18 16:00:00,0,0,1
TXN-03-00532,STORE-011,Home & Garden,BrandF,Online,UPC-855881133,SKU-HOM-4810,Chair,7,7,4,812.63,345.88,466.75,152.79,36.7,0,0,2025-12-21 20:00:00,0,0,1
TXN-03-04688,STORE-016,Electronics,BrandD,Online,UPC-143063123,SKU-ELE-5791,Laptop,3,3,3,818.37,496.77,321.6,378.3,105.51,0,0,2025-12-05 08:00:00,0,0,1
TXN-03-05400,STORE-016,Apparel,BrandE,Mobile,UPC-375173854,SKU-APP-7556,Jacket,8,8,3,3324.16,1367.47,1956.69,446.38,30.86,0,0,2025-12-13 15:00:00,1,1,1
TXN-03-04123,STORE-010,Apparel,BrandD,In-Store,UPC-885532567,SKU-APP-5353,T-Shirt,1,1,1,337.28,243.56,93.72,345.97,8.69,0,0,2025-12-20 15:00:00,0,1,1
TXN-03-00208,STORE-017,Apparel,BrandE,In-Store,UPC-847154766,SKU-APP-3498,Socks,1,1,3,442.08,295.82,146.26,489.73,47.65,0,0,2025-12-29 06:00:00,0,0,1
TXN-03-03331,STORE-002,Apparel,BrandF,Online,UPC-286694353,SKU-APP-5716,Jeans,7,7,1,797.51,511.11,286.4,160.08,46.15,1,1,2025-12-04 16:00:00,0,0,1
TXN-03-03810,STORE-019,Grocery,BrandE,In-Store,UPC-326727629,SKU-GRO-4490,Bread,2,2,4,554.1,352.62,201.48,308.74,31.69,0,0,2025-12-29 06:00:00,1,0,1
TXN-03-02475,STORE-019,Grocery,BrandH,Mobile,UPC-769848474,SKU-GRO-7112,Juice,5,5,3,1795.75,917.52,878.23,374.97,15.82,0,0,2025-12-25 11:00:00,0,0,1
TXN-03-05764,STORE-011,Electronics,BrandA,Mobile,UPC-940561369,SKU-ELE-5054,Monitor,2,2,3,648.7,359.93,288.77,345.99,21.64,0,0,2025-12-16 13:00:00,1,0,1
TXN-03-06387,STORE-008,Grocery,BrandE,In-Store,UPC-431827965,SKU-GRO-1792,Bread,5,5,0,1322.1,972.84,349.26,365.59,101.17,0,0,2025-12-16 02:00:00,1,0,1
TXN-03-01164,STORE-006,Electronics,BrandD,Mobile,UPC-778458275,SKU-ELE-3765,Speaker,3,3,2,222.27,117.35,104.92,89.15,15.06,0,0,2025-12-02 17:00:00,1,0,1
TXN-03-05249,STORE-002,Home & Garden,BrandD,Mobile,UPC-334379187,SKU-HOM-2665,Chair,4,4,1,1300.68,602.83,697.85,348.86,23.69,0,0,2025-12-16 17:00:00,1,0,1
TXN-03-03602,STORE-017,Home & Garden,BrandG,Mobile,UPC-246266058,SKU-HOM-1629,Rug,4,4,2,1963.68,957.77,1005.91,491.56,0.64,0,0,2025-12-12 15:00:00,0,0,1
TXN-03-01393,STORE-006,Apparel,BrandH,In-Store,UPC-851905509,SKU-APP-7506,Socks,3,3,4,1350.69,790.69,560.0,466.39,16.16,0,0,2025-12-14 19:00:00,1,0,1
TXN-03-02904,STORE-018,Apparel,BrandC,In-Store,UPC-800417362,SKU-APP-2794,Jacket,5,5,1,482.15,330.66,151.49,104.9,8.47,0,0,2025-12-24 10:00:00,0,1,1
TXN-03-06126,STORE-016,Home & Garden,BrandE,Online,UPC-251116779,SKU-HOM-3857,Cushion,1,1,1,419.46,279.5,139.96,434.76,15.3,0,0,2025-12-15 14:00:00,1,0,1
TXN-03-03043,STORE-005,Grocery,BrandA,In-Store,UPC-596981956,SKU-GRO-2452,Bread,4,4,4,1315.36,786.14,529.22,436.94,108.1,0,0,2025-12-06 16:00:00,1,1,1
TXN-03-00066,STORE-020,Grocery,BrandC,Mobile,UPC-462470956,SKU-GRO-5643,Coffee,8,8,3,3032.96,1487.9,1545.06,497.29,118.17,0,0,2025-12-19 03:00:00,1,1,1
TXN-03-02060,STORE-005,Grocery,BrandB,Mobile,UPC-736504680,SKU-GRO-3834,Snack Bar,5,5,1,1353.0,972.61,380.39,275.19,4.59,0,0,2025-12-30 16:00:00,1,0,1
TXN-03-02874,STORE-019,Sports,BrandA,In-Store,UPC-647210633,SKU-SPO-2136,Jersey,2,2,4,504.0,300.2,203.8,271.19,19.19,1,0,2025-12-16 19:00:00,0,0,1
TXN-03-00403,STORE-009,Home & Garden,BrandG,In-Store,UPC-716723635,SKU-HOM-3079,Plant Pot,5,5,1,1547.75,847.85,699.9,432.36,122.81,0,0,2025-12-10 03:00:00,1,0,1
TXN-03-05118,STORE-011,Home & Garden,BrandB,In-Store,UPC-247019053,SKU-HOM-5447,Plant Pot,9,9,1,3103.02,2149.39,953.63,348.26,3.48,0,0,2025-12-20 11:00:00,1,0,1
TXN-03-01233,STORE-008,Apparel,BrandD,Online,UPC-449857211,SKU-APP-4779,T-Shirt,8,8,1,1607.28,1023.24,584.04,248.13,47.22,0,0,2025-12-22 13:00:00,1,0,1
TXN-03-01304,STORE-017,Sports,BrandA,Online,UPC-175368336,SKU-SPO-3765,Backpack,6,6,0,2479.68,1090.14,1389.54,475.4,62.12,0,0,2025-12-22 23:00:00,1,0,1
TXN-03-02048,STORE-014,Apparel,BrandG,In-Store,UPC-718322254,SKU-APP-4543,Dress,1,1,2,360.58,225.2,135.38,489.54,128.96,0,0,2025-12-27 15:00:00,0,0,1
TXN-03-05104,STORE-006,Sports,BrandH,Mobile,UPC-339436211,SKU-SPO-2160,Jersey,4,4,2,606.0,294.48,311.52,153.0,1.5,0,0,2025-12-04 05:00:00,1,0,1
TXN-03-02051,STORE-016,Electronics,BrandD,Online,UPC-469953736,SKU-ELE-5635,Phone,5,5,3,1299.5,722.09,577.41,339.22,79.32,0,0,2025-12-07 10:00:00,1,1,1
TXN-03-01343,STORE-012,Grocery,BrandE,Online,UPC-711780658,SKU-GRO-9845,Milk,3,3,3,787.95,493.58,294.37,282.77,20.12,0,0,2025-12-22 12:00:00,0,0,1
TXN-03-04174,STORE-004,Electronics,BrandB,Mobile,UPC-177472975,SKU-ELE-7486,Phone,6,6,0,587.46,427.95,159.51,123.87,25.96,0,0,2025-12-30 03:00:00,1,1,1
TXN-03-05971,STORE-013,Electronics,BrandD,In-Store,UPC-256211155,SKU-ELE-6940,Headphones,8,8,4,1093.84,469.58,624.26,177.08,40.35,0,0,2025-12-05 10:00:00,1,0,1
TXN-03-00336,STORE-004,Apparel,BrandE,In-Store,UPC-747276003,SKU-APP-3480,Scarf,4,4,0,295.28,182.67,112.61,80.35,6.53,0,0,2025-12-23 16:00:00,1,1,1
TXN-03-00225,STORE-007,Electronics,BrandH,In-Store,UPC-835834817,SKU-ELE-3124,Speaker,7,7,4,1531.67,924.04,607.63,239.68,20.87,0,0,2025-12-26 15:00:00,1,0,1
TXN-03-01989,STORE-016,Apparel,BrandC,In-Store,UPC-290579389,SKU-APP-7190,Scarf,1,1,3,317.16,235.45,81.71,406.29,89.13,0,0,2025-12-13 21:00:00,0,0,1
TXN-03-05872,STORE-004,Electronics,BrandB,Online,UPC-410369491,SKU-ELE-4386,Speaker,1,1,3,63.09,29.82,33.27,75.15,12.06,0,0,2025-12-02 05:00:00,0,0,1
TXN-03-04454,STORE-018,Apparel,BrandD,In-Store,UPC-573040677,SKU-APP-5673,Dress,9,9,3,1741.95,1163.69,578.26,198.47,4.92,0,0,2025-12-24 04:00:00,1,0,1
TXN-03-04913,STORE-009,Grocery,BrandB,In-Store,UPC-412859609,SKU-GRO-5202,Juice,2,2,1,712.64,310.38,402.26,375.81,19.49,0,0,2025-12-16 01:00:00,1,0,1
TXN-03-04569,STORE-009,Sports,BrandC,Online,UPC-878126977,SKU-SPO-8085,Backpack,3,3,1,869.73,482.83,386.9,325.15,35.24,0,0,2025-12-23 20:00:00,0,0,1
TXN-03-00294,STORE-019,Home & Garden,BrandE,Online,UPC-508533538,SKU-HOM-7220,Hose,7,7,0,1845.97,776.37,1069.6,340.7,76.99,0,0,2025-12-08 08:00:00,1,1,1
TXN-03-03817,STORE-019,Electronics,BrandA,In-Store,UPC-522201975,SKU-ELE-9311,Monitor,3,3,0,291.24,143.31,147.93,122.16,25.08,0,0,2025-12-08 08:00:00,1,1,1
TXN-03-06182,STORE-008,Sports,BrandB,Mobile,UPC-145418543,SKU-SPO-5149,Resistance Band,2,2,4,550.52,300.46,250.06,381.46,106.2,1,0,2025-12-04 02:00:00,1,0,1
TXN-03-01030,STORE-011,Apparel,BrandD,Online,UPC-736841057,SKU-APP-3540,Scarf,6,6,2,54.0,21.74,32.26,11.13,2.13,0,0,2025-12-12 19:00:00,1,1,1
TXN-03-00394,STORE-020,Grocery,BrandC,In-Store,UPC-532382744,SKU-GRO-2560,Coffee,9,9,2,903.42,405.74,497.68,106.75,6.37,0,0,2025-12-21 22:00:00,0,0,1
TXN-03-06165,STORE-010,Apparel,BrandC,In-Store,UPC-618377989,SKU-APP-1114,Hat,5,5,3,1696.9,729.23,967.67,352.24,12.86,0,0,2025-12-21 18:00:00,0,1,1
TXN-03-05185,STORE-006,Electronics,BrandE,Online,UPC-836633130,SKU-ELE-3650,Speaker,2,2,0,212.2,155.59,56.61,142.81,36.71,0,0,2025-12-09 01:00:00,1,1,1
TXN-03-04544,STORE-010,Apparel,BrandF,In-Store,UPC-930077428,SKU-APP-7751,T-Shirt,4,4,0,298.52,144.37,154.15,79.05,4.42,0,0,2025-12-07 13:00:00,1,0,1
TXN-03-01235,STORE-012,Electronics,BrandA,Online,UPC-946622289,SKU-ELE-3666,Phone,8,8,2,1243.28,619.14,624.14,195.32,39.91,0,0,2025-12-13 05:00:00,0,0,1
TXN-03-00291,STORE-003,Apparel,BrandG,In-Store,UPC-121763107,SKU-APP-1656,Socks,9,9,1,3420.63,2106.45,1314.18,461.09,81.02,0,0,2025-12-30 21:00:00,1,0,1
TXN-03-05326,STORE-009,Apparel,BrandE,In-Store,UPC-362873247,SKU-APP-1605,Jacket,4,4,2,209.88,87.53,122.35,57.39,4.92,0,0,2025-12-09 08:00:00,1,0,1
TXN-03-05722,STORE-008,Sports,BrandH,In-Store,UPC-128695376,SKU-SPO-1958,Jersey,5,5,3,94.45,43.76,50.69,24.15,5.26,0,0,2025-12-26 23:00:00,0,1,1
TXN-03-04564,STORE-019,Sports,BrandH,Online,UPC-298480907,SKU-SPO-3978,Jersey,2,2,0,820.98,506.92,314.06,417.98,7.49,0,0,2025-12-06 15:00:00,0,0,1
TXN-03-02490,STORE-020,Home & Garden,BrandC,Online,UPC-566947734,SKU-HOM-1458,Plant Pot,8,8,1,3017.92,1959.58,1058.34,495.42,118.18,0,0,2025-12-15 20:00:00,1,1,1
TXN-03-02823,STORE-010,Electronics,BrandE,Mobile,UPC-190645744,SKU-ELE-2550,Speaker,8,8,4,3757.92,1788.94,1968.98,472.84,3.1,0,0,2025-12-17 08:00:00,1,1,1
TXN-03-05492,STORE-006,Grocery,BrandA,Online,UPC-509484069,SKU-GRO-1354,Juice,9,9,2,2169.99,1611.11,558.88,241.43,0.32,0,0,2025-12-19 15:00:00,1,0,1
TXN-03-02508,STORE-005,Home & Garden,BrandH,Online,UPC-742304176,SKU-HOM-1137,Cushion,5,5,0,57.5,27.3,30.2,15.08,3.58,0,0,2025-12-18 18:00:00,1,0,1
TXN-03-01254,STORE-009,Home & Garden,BrandD,Online,UPC-366849788,SKU-HOM-3736,Tool Set,7,7,0,90.72,38.6,52.12,17.79,4.83,0,0,2025-12-10 08:00:00,0,1,1
TXN-03-04412,STORE-007,Apparel,BrandH,Mobile,UPC-465106822,SKU-APP-2047,Dress,4,4,2,587.76,315.9,271.86,206.58,59.64,1,0,2025-12-20 08:00:00,1,0,1
TXN-03-04086,STORE-015,Electronics,BrandA,Mobile,UPC-335484506,SKU-ELE-6952,Charger,7,7,3,1954.33,1108.15,846.18,282.12,2.93,0,0,2025-12-27 00:00:00,0,0,1
TXN-03-01349,STORE-016,Electronics,BrandD,In-Store,UPC-114080642,SKU-ELE-1960,Headphones,5,5,1,2331.55,1136.54,1195.01,478.14,11.83,0,0,2025-12-02 08:00:00,1,0,1
TXN-03-05569,STORE-002,Grocery,BrandA,Online,UPC-998930699,SKU-GRO-2227,Juice,1,1,2,462.66,244.93,217.73,482.28,19.62,0,0,2025-12-13 15:00:00,1,0,1
TXN-03-04394,STORE-015,Grocery,BrandB,Online,UPC-337781631,SKU-GRO-4602,Cereal,3,3,1,1328.46,650.97,677.49,457.93,15.11,1,0,2025-12-28 17:00:00,1,1,1
TXN-03-02068,STORE-001,Home & Garden,BrandG,Mobile,UPC-638163025,SKU-HOM-8687,Rug,8,8,4,2566.08,1241.54,1324.54,449.51,128.75,1,0,2025-12-16 06:00:00,0,0,1
TXN-03-05959,STORE-001,Apparel,BrandH,In-Store,UPC-987917722,SKU-APP-6621,Scarf,9,9,1,3161.25,1431.41,1729.84,351.56,0.31,0,0,2025-12-19 03:00:00,1,0,1
TXN-03-16413,STORE-009,Sports,BrandF,In-Store,UPC-541441900,SKU-SPO-4958,Resistance Band,1,1,0,72.44,42.43,30.01,86.43,13.99,0,0,2025-12-12 02:00:00,0,0,1
TXN-03-00199,STORE-002,Grocery,BrandG,In-Store,UPC-174041982,SKU-GRO-8833,Milk,5,5,2,1379.75,653.36,726.39,280.73,4.78,1,1,2025-12-02 10:00:00,0,0,1
TXN-03-05297,STORE-011,Electronics,BrandH,Mobile,UPC-900832960,SKU-ELE-7264,Laptop,6,6,0,2339.58,1356.13,983.45,491.38,101.45,0,0,2025-12-11 05:00:00,0,0,1
TXN-03-01063,STORE-012,Apparel,BrandC,In-Store,UPC-699566699,SKU-APP-9265,T-Shirt,3,3,1,1064.1,607.51,456.59,429.44,74.74,0,0,2025-12-28 23:00:00,1,1,1
TXN-03-02733,STORE-010,Apparel,BrandA,Online,UPC-336075413,SKU-APP-2144,Scarf,1,1,0,271.11,139.32,131.79,340.18,69.07,0,0,2025-12-28 02:00:00,1,0,1
TXN-03-05955,STORE-019,Electronics,BrandG,In-Store,UPC-511911256,SKU-ELE-4175,Charger,8,8,4,3826.16,2403.49,1422.67,487.57,9.3,0,0,2025-12-11 10:00:00,0,0,1
TXN-03-04958,STORE-006,Grocery,BrandF,In-Store,UPC-486552541,SKU-GRO-2952,Pasta,4,4,2,926.76,684.0,242.76,319.46,87.77,0,0,2025-12-28 15:00:00,1,1,1
TXN-03-03678,STORE-006,Home & Garden,BrandH,In-Store,UPC-320925974,SKU-HOM-8287,Tool Set,3,3,1,647.79,420.91,226.88,239.71,23.78,0,0,2025-12-19 17:00:00,0,0,1
TXN-03-02431,STORE-002,Apparel,BrandH,Online,UPC-103009068,SKU-APP-4337,Jacket,1,1,1,283.67,201.28,82.39,374.9,91.23,0,0,2025-12-08 23:00:00,1,0,1
TXN-03-05027,STORE-011,Electronics,BrandC,In-Store,UPC-189059956,SKU-ELE-2334,Tablet,8,8,2,984.16,553.52,430.64,136.23,13.21,0,0,2025-12-05 22:00:00,1,1,1
TXN-03-02831,STORE-013,Apparel,BrandD,In-Store,UPC-691342112,SKU-APP-6116,Jeans,4,4,0,1017.72,630.31,387.41,308.0,53.57,0,0,2025-12-19 03:00:00,0,1,1
TXN-03-01870,STORE-002,Apparel,BrandA,In-Store,UPC-267806375,SKU-APP-7237,Jacket,9,9,2,1976.4,1259.32,717.08,299.49,79.89,0,0,2025-12-15 03:00:00,0,0,1
TXN-03-01362,STORE-009,Grocery,BrandC,Online,UPC-832756605,SKU-GRO-1638,Coffee,2,2,0,550.42,253.07,297.35,339.5,64.29,0,0,2025-12-09 15:00:00,1,0,1
TXN-03-01966,STORE-010,Electronics,BrandD,Online,UPC-503421301,SKU-ELE-7335,Speaker,7,7,0,470.47,305.56,164.91,95.43,28.22,0,0,2025-12-21 11:00:00,1,1,1
TXN-03-01595,STORE-004,Apparel,BrandC,Online,UPC-410207492,SKU-APP-3571,T-Shirt,8,8,4,2331.44,1055.61,1275.83,360.1,68.67,0,0,2025-12-03 03:00:00,1,1,1
TXN-03-01982,STORE-017,Home & Garden,BrandC,In-Store,UPC-374877287,SKU-HOM-5633,Rug,4,4,4,51.4,29.46,21.94,14.25,1.4,0,0,2025-12-24 04:00:00,1,1,1
TXN-03-03910,STORE-001,Electronics,BrandH,Online,UPC-811209679,SKU-ELE-5832,Charger,4,4,4,1101.76,761.74,340.02,287.61,12.17,0,0,2025-12-20 13:00:00,1,0,1
TXN-03-05067,STORE-008,Electronics,BrandG,Online,UPC-158076336,SKU-ELE-4346,Phone,8,8,2,2366.64,1257.17,1109.47,329.08,33.25,0,0,2025-12-27 19:00:00,1,0,1
TXN-03-00465,STORE-014,Apparel,BrandH,Online,UPC-653245697,SKU-APP-5850,Hat,7,7,1,1296.68,558.95,737.73,229.34,44.1,0,0,2025-12-17 05:00:00,1,0,1
TXN-03-03187,STORE-010,Grocery,BrandE,Online,UPC-915385744,SKU-GRO-1187,Pasta,9,9,3,2269.89,1644.65,625.24,334.42,82.21,0,0,2025-12-30 22:00:00,1,1,1
TXN-03-02049,STORE-011,Sports,BrandB,Online,UPC-822256331,SKU-SPO-1661,Water Bottle,2,2,0,450.92,226.78,224.14,231.34,5.88,0,0,2025-12-12 18:00:00,0,0,1
TXN-03-05876,STORE-009,Electronics,BrandE,Online,UPC-348390723,SKU-ELE-1761,Laptop,5,5,3,360.95,239.87,121.08,100.35,28.16,1,1,2025-12-25 10:00:00,1,0,1
TXN-03-05845,STORE-020,Home & Garden,BrandG,In-Store,UPC-274616036,SKU-HOM-6932,Hose,8,8,3,742.72,527.55,215.17,97.6,4.76,0,0,2025-12-13 07:00:00,1,1,1
TXN-03-01517,STORE-010,Sports,BrandG,Online,UPC-678478778,SKU-SPO-6937,Backpack,7,7,0,2267.93,1325.66,942.27,411.87,87.88,0,0,2025-12-05 18:00:00,1,0,1
TXN-03-02563,STORE-001,Sports,BrandD,In-Store,UPC-287318577,SKU-SPO-1825,Backpack,1,1,4,9.05,4.05,5.0,12.05,3.0,0,0,2025-12-14 18:00:00,1,0,1
TXN-03-02602,STORE-018,Apparel,BrandF,Online,UPC-271512598,SKU-APP-8425,Scarf,7,7,2,2784.67,1692.33,1092.34,481.74,83.93,0,0,2025-12-29 03:00:00,1,1,1
TXN-03-01558,STORE-016,Home & Garden,BrandF,Online,UPC-852289089,SKU-HOM-7733,Plant Pot,4,4,1,107.48,49.71,57.77,35.33,8.46,0,0,2025-12-14 06:00:00,1,0,1
TXN-03-03358,STORE-019,Apparel,BrandC,Online,UPC-989920074,SKU-APP-2986,Hat,8,8,0,304.88,180.67,124.21,47.41,9.3,0,0,2025-12-23 17:00:00,1,1,1
TXN-03-03820,STORE-014,Apparel,BrandF,In-Store,UPC-402956863,SKU-APP-3738,Dress,5,5,0,280.35,196.31,84.04,66.22,10.15,0,0,2025-12-20 19:00:00,0,1,1
TXN-03-01057,STORE-003,Electronics,BrandB,Mobile,UPC-347599266,SKU-ELE-3087,Charger,9,9,0,2104.11,1488.29,615.82,332.03,98.24,0,0,2025-12-20 19:00:00,1,0,1
TXN-03-03605,STORE-012,Apparel,BrandE,In-Store,UPC-773467136,SKU-APP-2933,T-Shirt,8,8,0,748.8,387.78,361.02,111.16,17.56,0,0,2025-12-26 17:00:00,0,0,1
TXN-03-01088,STORE-009,Grocery,BrandG,Online,UPC-589250512,SKU-GRO-6800,Coffee,3,3,2,279.21,181.14,98.07,109.26,16.19,0,0,2025-12-16 19:00:00,0,0,1
TXN-03-04752,STORE-014,Grocery,BrandF,In-Store,UPC-242030842,SKU-GRO-5574,Coffee,8,8,4,1464.56,629.16,835.4,184.24,1.17,0,0,2025-12-13 12:00:00,1,0,1
TXN-03-02404,STORE-008,Sports,BrandH,Online,UPC-895805966,SKU-SPO-5207,Dumbbell,2,2,3,326.84,241.67,85.17,180.15,16.73,0,0,2025-12-06 07:00:00,1,0,1
TXN-03-01956,STORE-013,Grocery,BrandE,In-Store,UPC-124015199,SKU-GRO-7291,Bread,4,4,4,601.24,402.49,198.75,200.44,50.13,0,0,2025-12-18 07:00:00,0,1,1
TXN-03-03791,STORE-002,Sports,BrandG,Online,UPC-519387438,SKU-SPO-4271,Jersey,7,7,1,318.01,220.04,97.97,49.61,4.18,0,0,2025-12-14 18:00:00,0,0,1
TXN-03-16448,STORE-010,Sports,BrandB,In-Store,UPC-883514400,SKU-SPO-5123,Yoga Mat,3,3,3,525.69,276.92,248.77,223.73,48.5,0,0,2025-12-27 11:00:00,0,1,1
TXN-03-05537,STORE-014,Electronics,BrandE,In-Store,UPC-563750253,SKU-ELE-1183,Phone,2,2,2,66.68,43.75,22.93,42.54,9.2,1,1,2025-12-24 02:00:00,1,0,1
TXN-03-05038,STORE-005,Electronics,BrandB,In-Store,UPC-866885017,SKU-ELE-7297,Headphones,2,2,1,544.48,283.96,260.52,337.92,65.68,1,1,2025-12-14 09:00:00,1,0,1
TXN-03-02028,STORE-012,Home & Garden,BrandB,Online,UPC-299020261,SKU-HOM-1395,Vase,3,3,0,599.67,296.31,303.36,254.46,54.57,0,0,2025-12-24 17:00:00,1,1,1
TXN-03-06098,STORE-003,Sports,BrandC,In-Store,UPC-154845162,SKU-SPO-3327,Cap,3,3,3,1325.01,918.85,406.16,463.94,22.27,0,0,2025-12-25 20:00:00,1,1,1
TXN-03-05061,STORE-012,Grocery,BrandF,Online,UPC-811939892,SKU-GRO-4546,Bread,9,9,2,1908.81,1031.8,877.01,258.9,46.81,0,0,2025-12-06 00:00:00,1,1,1
TXN-03-04621,STORE-005,Electronics,BrandE,Online,UPC-600475437,SKU-ELE-6657,Speaker,4,4,1,363.28,196.7,166.58,101.14,10.32,0,0,2025-12-20 21:00:00,0,0,1
TXN-03-00886,STORE-018,Home & Garden,BrandG,In-Store,UPC-582738585,SKU-HOM-7648,Rug,6,6,4,1305.24,744.21,561.03,233.56,16.02,0,0,2025-12-18 05:00:00,1,0,1
TXN-03-00509,STORE-016,Electronics,BrandD,Mobile,UPC-586829547,SKU-ELE-5260,Camera,1,1,3,388.91,208.21,180.7,439.22,50.31,0,0,2025-12-30 06:00:00,1,0,1
TXN-03-04452,STORE-004,Electronics,BrandB,In-Store,UPC-743544688,SKU-ELE-9670,Monitor,3,3,0,416.91,211.92,204.99,176.69,37.72,0,0,2025-12-18 19:00:00,1,1,1
TXN-03-02283,STORE-015,Home & Garden,BrandF,Online,UPC-457610309,SKU-HOM-4388,Vase,3,3,1,717.39,458.02,259.37,312.87,73.74,0,0,2025-12-02 08:00:00,1,1,1
TXN-03-03621,STORE-018,Home & Garden,BrandG,Online,UPC-241524791,SKU-HOM-6895,Lamp,2,2,4,118.94,59.83,59.11,74.84,15.37,0,0,2025-12-11 02:00:00,0,0,1
TXN-03-00851,STORE-001,Sports,BrandH,Online,UPC-125257988,SKU-SPO-2226,Running Shoes,2,2,3,170.26,86.14,84.12,102.09,16.96,0,0,2025-12-20 13:00:00,1,1,1
TXN-03-05314,STORE-002,Home & Garden,BrandE,Online,UPC-193171300,SKU-HOM-8116,Vase,8,8,4,2936.72,2063.38,873.34,403.54,36.45,0,0,2025-12-03 14:00:00,1,1,1
TXN-03-05419,STORE-018,Apparel,BrandG,In-Store,UPC-436413984,SKU-APP-7181,Jeans,2,2,0,83.62,56.12,27.5,46.48,4.67,0,0,2025-12-06 19:00:00,0,1,1
TXN-03-04327,STORE-017,Home & Garden,BrandE,In-Store,UPC-990041513,SKU-HOM-5120,Lamp,5,5,0,185.3,111.63,73.67,40.17,3.11,0,0,2025-12-07 18:00:00,0,1,1
TXN-03-00706,STORE-012,Grocery,BrandD,In-Store,UPC-986468285,SKU-GRO-1732,Rice,5,5,2,1261.8,605.1,656.7,320.67,68.31,0,0,2025-12-26 02:00:00,0,0,1
TXN-03-00046,STORE-008,Sports,BrandH,Online,UPC-701943986,SKU-SPO-7678,Jersey,7,7,3,486.64,299.79,186.85,70.29,0.77,0,0,2025-12-16 09:00:00,0,0,1
TXN-03-05280,STORE-003,Electronics,BrandG,In-Store,UPC-744591966,SKU-ELE-1463,Monitor,8,8,2,428.64,284.18,144.46,65.85,12.27,0,0,2025-12-06 20:00:00,0,1,1
TXN-03-03619,STORE-014,Home & Garden,BrandH,In-Store,UPC-739236829,SKU-HOM-2506,Plant Pot,4,4,1,1687.28,962.23,725.05,464.01,42.19,0,0,2025-12-16 20:00:00,0,0,1
TXN-03-02728,STORE-017,Apparel,BrandH,Online,UPC-728024621,SKU-APP-2220,Jeans,5,5,0,1224.1,824.97,399.13,262.91,18.09,0,0,2025-12-02 15:00:00,1,0,1
TXN-03-05201,STORE-016,Grocery,BrandB,Online,UPC-919323210,SKU-GRO-1270,Milk,3,3,3,623.22,447.08,176.14,226.54,18.8,1,0,2025-12-14 14:00:00,1,1,1
TXN-03-01454,STORE-010,Home & Garden,BrandA,In-Store,UPC-483272750,SKU-HOM-5741,Tool Set,2,2,0,289.7,197.36,92.34,169.9,25.05,0,0,2025-12-13 23:00:00,1,0,1
TXN-03-06025,STORE-015,Apparel,BrandC,In-Store,UPC-196518283,SKU-APP-1319,Jeans,8,8,4,89.52,64.08,25.44,15.07,3.88,0,0,2025-12-18 11:00:00,1,1,1
TXN-03-05404,STORE-008,Apparel,BrandA,In-Store,UPC-225344044,SKU-APP-8743,Scarf,8,8,4,1079.76,779.06,300.7,152.32,17.35,0,0,2025-12-27 22:00:00,0,1,1
TXN-03-00588,STORE-018,Apparel,BrandC,Online,UPC-765834784,SKU-APP-1758,Socks,1,1,2,108.38,61.5,46.88,119.33,10.95,0,0,2025-12-23 22:00:00,1,0,1
TXN-03-06205,STORE-006,Apparel,BrandF,In-Store,UPC-211048015,SKU-APP-5859,Scarf,4,4,2,214.28,98.06,116.22,56.1,2.53,0,0,2025-12-16 20:00:00,1,1,1
TXN-03-05613,STORE-013,Grocery,BrandD,Mobile,UPC-644876791,SKU-GRO-5952,Juice,9,9,2,4077.54,2276.73,1800.81,492.0,38.94,0,0,2025-12-24 15:00:00,0,1,1
TXN-03-05874,STORE-008,Home & Garden,BrandG,Online,UPC-259456735,SKU-HOM-9776,Tool Set,5,5,3,1030.45,449.38,581.07,237.39,31.3,0,0,2025-12-30 02:00:00,1,0,1
TXN-03-04830,STORE-016,Home & Garden,BrandC,Online,UPC-646696811,SKU-HOM-7516,Chair,3,3,0,487.41,283.76,203.65,212.64,50.17,0,0,2025-12-06 13:00:00,0,0,1
TXN-03-03913,STORE-016,Electronics,BrandH,Online,UPC-358326706,SKU-ELE-3405,Camera,5,5,4,1447.85,854.66,593.19,410.2,120.63,0,0,2025-12-23 18:00:00,0,0,1
TXN-03-00379,STORE-019,Home & Garden,BrandC,In-Store,UPC-402558803,SKU-HOM-2850,Lamp,3,3,2,103.83,55.0,48.83,47.51,12.9,1,1,2025-12-14 01:00:00,1,0,1
TXN-03-03193,STORE-001,Electronics,BrandE,In-Store,UPC-547866626,SKU-ELE-7791,Speaker,7,7,1,2398.9,1372.82,1026.08,474.24,131.54,0,0,2025-12-03 20:00:00,1,0,1
TXN-03-05144,STORE-006,Electronics,BrandB,In-Store,UPC-636040185,SKU-ELE-5030,Headphones,8,8,1,917.44,631.97,285.47,148.0,33.32,0,0,2025-12-25 19:00:00,1,0,1
